claim_id,paper_id,year,atomic_claim,claim_index,extractor_model,prompt_hash,run_id,created_at
clm_bf2c09dd3cf6a409,2022.aacl-srw.9,2022,Extractive multi-document summarization approaches preserve topic information from source documents better than abstractive approaches.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_bc06433b6916f558,2022.aacl-short.54,2022,Linguistic features improve the performance of pre-trained language models on automatic readability assessment for long passages.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_9d2d51993bbc14c8,2022.aacl-short.54,2022,The performance gain from adding linguistic features to pre-trained language models diminishes when the dataset size exceeds 750 passages.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_b4f751f92f724001,2022.aacl-short.54,2022,The Newsela dataset is unsuitable for automatic readability assessment.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_a12f35e3e67ea423,2022.aacl-main.62,2022,A comprehensive analysis of linguistic disparity across world languages is performed.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6286024d1ee3c0e6,2022.aacl-main.62,2022,Categorising languages solely by data availability is shown to be inaccurate.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_49309b9275d70e79,2022.aacl-main.62,2022,"The distribution of language data resources, NLP/CL research volume, inclusion in multilingual web platforms, and inclusion in pre‑trained multilingual models is analyzed using a speaker‑population and vitality based language categorisation.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_077787e5d316317b,2022.aacl-main.62,2022,"Many languages are not covered by language data resources, multilingual web platforms, or pre‑trained multilingual models.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_52df12b53674112e,2022.aacl-main.62,2022,Substantial disparity exists among languages within the same language group.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e018d18566b22405,2022.aacl-main.62,2022,"The influence of language family, geographical location, GDP, and speaker population on linguistic disparity is examined.",5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_2c47d64c3c1a3cc1,2022.aacl-main.62,2022,Potential causes of linguistic disparity are identified and mitigation suggestions are proposed.,6,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3eb0f8c98e8c8347,2022.aacl-short.56,2022,CLASP generates synthetic semantic parsing data with AlexaTM 20B to augment training of a 500M-parameter model.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_fbe166dc07c662ba,2022.aacl-short.56,2022,CLASP improves low-resource semantic parsing performance of moderate-sized models.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_b7a9c5f4d69cb3a1,2022.aacl-short.56,2022,"CLASP is evaluated on the English PIZZA dataset with as few as 16 real examples, achieving performance gains over strong baselines.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e169c59348d0b93a,2022.aacl-short.56,2022,"CLASP is evaluated on the mTOP cross-lingual zero-shot setting, enabling a model trained only on English to generalize to four new languages with performance gains over strong baselines.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_cc2ff268f4644170,2022.aacl-short.51,2022,Augmentation methods for various misspelling types are proposed to train neural spell-checking models for endangered languages.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_87b5e78296dcc5aa,2022.aacl-short.51,2022,"An evaluation resource for four Peruvian indigenous languages (Shipibo-Konibo, Asháninka, Yánesha, Yine) is created.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_27956b9011f5c312,2022.aacl-short.51,2022,An ensemble model trained with augmented data from various error types achieves better performance across most error types and languages.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d63d158c3600b23f,2022.aacl-short.51,2022,Spell-checkers are released as a web service for indigenous communities and organisations to develop language materials.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_4c6811f00559e2d6,2022.aacl-short.52,2022,"CoFE provides a dataset of 4.2k proposals and 20k comments from an online European participatory democracy platform, featuring intra-multilingual pairs in over 40% of cases.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_beab89eeef9ec8f0,2022.aacl-short.52,2022,"CoFE includes stance annotations for more than 7k comment/proposal pairs in 26 languages via self-tagging, and manually annotated 1,206 comments in six languages with a Krippendorff’s α of 0.69.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1e91aec4430aa10d,2022.aacl-short.52,2022,CoFE defines an intra-multilingual multi-target stance classification task for online debates.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_719f612265450f2e,2022.aacl-short.60,2022,"COVIDNEWS-NER is a COVID-19 news NER dataset containing 3,000 hand‑annotated strongly labeled sentences and 13,000 auto‑generated weakly labeled sentences.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_9f877b20e38db63a,2022.aacl-short.60,2022,CONTROSTER is a recipe that strategically combines weak and strong labels to improve NER for emerging topics through transfer learning.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3cf01c5d25348811,2022.aacl-short.60,2022,Initializing a model with weakly labeled data before fine‑tuning on strongly labeled data outperforms training on only strong or only weak data.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_293578b377700ac2,2022.aacl-short.60,2022,Combining out‑of‑domain and in‑domain weak label training prevents performance saturation that occurs when training on weak labels from a single source.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8f9fd21fa30ad226,2022.aacl-short.6,2022,Role-Aware Centrality (RAC) model captures interactions among different roles in dialogue summarization.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_626e0c9b1d9a7a6d,2022.aacl-short.6,2022,RAC assigns each role a sentence-level centrality score using role prompts.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8fd414cc6b6e3b97,2022.aacl-short.6,2022,RAC measures both utterance importance and relevance between roles and utterances.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_b3d0dea09f7eb55e,2022.aacl-short.6,2022,"RAC re-weights context representations, which are used by the decoder to generate role-specific summaries.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_66bd9946ee140d2d,2022.aacl-short.6,2022,RAC can be integrated with any sequence-to-sequence model.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_76be4bb45ce7bc60,2022.aacl-short.6,2022,RAC achieves state-of-the-art performance on the CSDS and MC benchmark datasets.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5f98ba3c6ed461fe,2022.aacl-short.6,2022,Analyses demonstrate that role-aware centrality improves the precision of generated role summaries.,6,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8332acec3204cdd9,2022.aacl-main.60,2022,Ext-PIE-Net is a self-supervised pre-training method that leverages off-the-shelf multi-modal hate-speech data and multiple specialized pretext tasks for meme analysis.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_10c4d34298b659d0,2022.aacl-main.60,2022,MM-SimCLR is a self-supervised pre-training method that leverages off-the-shelf multi-modal hate-speech data and multiple specialized pretext tasks for meme analysis.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_294f9ec1d5d8969e,2022.aacl-main.60,2022,Ext-PIE-Net and MM-SimCLR achieve performance competitive with fully supervised baselines under label-efficient training on the Hateful Memes task.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_cbfc6f0fcb01481b,2022.aacl-main.60,2022,Ext-PIE-Net and MM-SimCLR outperform fully supervised baselines on all three tasks of the Memotion challenge.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_01b9c21d1e2acd0d,2022.aacl-main.60,2022,"Ext-PIE-Net and MM-SimCLR achieve competitive performance on the HarMeme task, demonstrating generalizability across meme analysis datasets.",4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_9624e6666f46d888,2022.aacl-main.60,2022,Representations learned by Ext-PIE-Net and MM-SimCLR enable effective task-specific learning with fewer labeled training samples.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_0970394b02c20e4a,2022.aacl-main.60,2022,The complexity of the self-supervision strategy correlates with downstream task performance in meme analysis.,6,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_75405e5d5669352c,2022.aacl-srw.7,2022,C3PO translates pseudocode to programming language code using a lightweight copying mechanism that reduces reliance on large language models.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8c8e41852de0fa4e,2022.aacl-srw.7,2022,The copy phase of C3PO employs a binary classifier to identify and mask pseudocode tokens that can be directly copied into the target code.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e42b000bf44ad73e,2022.aacl-srw.7,2022,The generate phase of C3PO uses a sequence-to-sequence model to produce code for the masked positions.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c33f3a97da5fb311,2022.aacl-srw.7,2022,The combine phase of C3PO merges the generated code with the copied tokens to form the final program.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_27f1c5d8517c990e,2022.aacl-srw.7,2022,C3PO achieves comparable performance to models without the copying mechanism while lowering training computational cost and reducing vocabulary size.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3c7eed102b77ace8,2022.aacl-short.42,2022,A metric that quantifies self-repetition in neural summarizer outputs as the count of n-grams of length four or longer that appear in multiple outputs of the same system.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_38833b690e0e8808,2022.aacl-short.42,2022,An empirical regression analysis shows that BART has a higher propensity for self-repetition than T5 and Pegasus when fine-tuned on five datasets.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5f8dd31e8bf94395,2022.aacl-short.42,2022,Fine-tuning on more abstractive data and on data containing formulaic language is linked to higher self-repetition rates in neural summarizers.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ba7afd38467a53d3,2022.aacl-short.42,2022,"Qualitative analysis identifies that neural summarizers generate artefacts such as advertisements, disclaimers, and domain-specific formulaic phrases unrelated to the source content.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_987100fbf8194d1b,2022.aacl-short.42,2022,A corpus-level analysis approach for self-repetition is introduced to help practitioners clean training data and to support methods for minimizing self-repetition in summarization systems.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_af18c00c6d902035,2022.aacl-srw.5,2022,MUTE is a multimodal dataset of 4158 memes with Bengali and code-mixed captions for hateful meme detection.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_cc957d95c674e56d,2022.aacl-srw.5,2022,Detailed annotation guidelines are provided to aid creation of similar datasets in other resource-constrained languages.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_623efedb2eb910fd,2022.aacl-srw.5,2022,"Extensive experiments on MUTE evaluate visual-only, textual-only, and multimodal models for hateful meme classification.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c136278456b7764a,2022.aacl-srw.5,2022,Joint evaluation of visual and textual features improves hateful meme classification compared to unimodal evaluation.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c218e5e690b0f200,2022.aacl-main.74,2022,Hengam is an adversarially trained transformer for Persian temporal tagging.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_0e51d1da0a31f4eb,2022.aacl-main.74,2022,HengamTagger is an extensible rule-based tool that extracts temporal expressions from language-specific patterns for any language.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_079d9ca54d22ea14,2022.aacl-main.74,2022,HengamTagger was applied to a large Persian text collection to produce weakly labeled temporal tagging data (HengamCorpus).,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3bfda72eea0e6eab,2022.aacl-main.74,2022,An adversarially trained transformer model was introduced that generalizes over HengamTagger’s rules.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_0450a0f2e2fec484,2022.aacl-main.74,2022,HengamGold is the first high-quality gold‑standard dataset for Persian temporal tagging.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_daa00b8a527377df,2022.aacl-main.74,2022,The adversarial HengamTransformer achieves the best performance among Persian temporal tagging methods.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_32d65f01aa8b339b,2022.aacl-main.74,2022,The adversarial HengamTransformer successfully handles language ambiguities and incorrect spellings.,6,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1e3c7f36fc1fe7c0,2022.aacl-short.53,2022,Sixteen bias probing analyses were conducted on four Norwegian and four English pre-trained language models using simple bias probes.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
